FileName,Site,Hole,Core,Core Type,Section,Interval (cm),Depth (CSF-A),Depth (CCSF),Core_ID , Section_ID , Depth , LiveTime , RealTime , MeasurementDate , MeasurementTime , Sample_ID , User_ID,Ni_Area,Cu_Area,Zn_Area,Ga_Area,Br_Area,Rb_Area,Sr_Area,Y_Area,Zr_Area,Nb_Area,Mo_Area,Pb_Area,Bi_Area
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1   40.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,4,4.54,6.06,0,0,40,20,21,10/26/2015 10:05,,40,,629,50,155,59,951,880,98044,-781,5385,9,14,118,43
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1   60.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,6,4.56,6.08,0,0,60,20,21,10/26/2015 10:05,,60,,606,74,319,97,1020,737,86826,-303,5450,154,86,115,24
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1   80.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,8,4.58,6.1,0,0,80,20,21,10/26/2015 10:06,,80,,601,63,283,79,1082,775,107874,-626,6498,1,-68,105,40
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  100.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,10,4.6,6.12,0,0,100,20,21,10/26/2015 10:06,,100,,596,37,241,55,1076,1019,69949,-317,5644,342,299,100,8
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  120.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,12,4.62,6.14,0,0,120,20,21,10/26/2015 10:07,,120,,685,86,278,76,1211,1082,88006,-585,4915,-11,130,62,82
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  140.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,14,4.64,6.16,0,0,140,20,21,10/26/2015 10:07,,140,,592,72,346,88,1173,1477,39781,32,3807,126,218,105,37
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  160.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,16,4.66,6.18,0,0,160,20,21,10/26/2015 10:08,,160,,671,79,387,66,1158,1513,42634,44,3979,282,300,99,29
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  180.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,18,4.68,6.2,0,0,180,20,21,10/26/2015 10:08,,180,,631,110,347,52,1210,1457,54530,-125,4634,260,213,113,20
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  200.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,20,4.7,6.22,0,0,200,20,21,10/26/2015 10:09,,200,,640,36,269,76,994,1118,81128,-370,5597,107,176,147,16
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  220.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,22,4.72,6.24,0,0,220,20,21,10/26/2015 10:09,,220,,630,72,242,85,1400,1162,105580,-655,4455,-78,-40,149,15
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  240.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,24,4.74,6.26,0,0,240,20,21,10/26/2015 10:10,,240,,581,115,284,31,1120,1098,89405,-176,5147,89,130,120,63
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  260.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,26,4.76,6.28,0,0,260,20,21,10/26/2015 10:10,,260,,725,73,322,55,985,1138,99499,-87,5343,119,127,77,18
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  280.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,28,4.78,6.3,0,0,280,20,21,10/26/2015 10:11,,280,,638,37,747,83,855,1040,91302,63,4625,107,-84,100,14
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  300.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,30,4.8,6.32,0,0,300,20,21,10/26/2015 10:11,,300,,539,48,278,35,630,935,68517,-137,5400,281,95,227,57
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  320.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,32,4.82,6.34,0,0,320,20,21,10/26/2015 10:12,,320,,551,39,234,50,988,1151,74488,-267,5164,160,186,102,11
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  340.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,34,4.84,6.36,0,0,340,20,21,10/26/2015 10:12,,340,,601,55,304,66,1035,1315,87415,-132,5595,154,-67,91,65
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  360.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,36,4.86,6.38,0,0,360,20,21,10/26/2015 10:13,,360,,710,97,327,32,1159,1447,67392,13,4581,200,381,108,23
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  380.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,38,4.88,6.4,0,0,380,20,21,10/26/2015 10:13,,380,,732,103,269,80,1265,1266,71706,-607,4646,54,-123,100,10
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  400.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,40,4.9,6.42,0,0,400,20,21,10/26/2015 10:14,,400,,641,22,285,70,1292,1328,83184,-122,5302,224,85,116,-7
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  420.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,42,4.92,6.44,0,0,420,20,21,10/26/2015 10:14,,420,,582,49,258,87,1022,1095,84207,-291,6043,225,-60,146,34
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  440.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,44,4.94,6.46,0,0,440,20,21,10/26/2015 10:15,,440,,656,57,244,56,1157,1197,91991,-564,5628,256,195,130,7
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  460.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,46,4.96,6.48,0,0,460,20,21,10/26/2015 10:15,,460,,572,40,253,47,1515,1061,81911,-223,5101,217,45,120,22
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  480.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,48,4.98,6.5,0,0,480,20,21,10/26/2015 10:16,,480,,671,79,244,72,1205,1028,97155,-744,5026,149,-34,91,32
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  500.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,50,5,6.52,0,0,500,20,21,10/26/2015 10:16,,500,,700,53,237,68,1066,1049,100161,-551,5329,35,47,69,30
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  520.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,52,5.02,6.54,0,0,520,20,21,10/26/2015 10:17,,520,,504,54,351,70,617,1079,55062,152,9372,159,-74,123,55
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  540.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,54,5.04,6.56,0,0,540,20,21,10/26/2015 10:17,,540,,658,98,291,64,1118,1423,73883,-98,5080,186,32,122,24
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  560.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,56,5.06,6.58,0,0,560,20,21,10/26/2015 10:18,,560,,660,60,287,82,1223,1391,72939,-298,4340,24,337,87,38
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  580.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,58,5.08,6.6,0,0,580,20,21,10/26/2015 10:18,,580,,541,49,262,84,1413,1044,93174,-409,4775,47,27,86,37
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  600.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,60,5.1,6.62,0,0,600,20,21,10/26/2015 10:19,,600,,652,56,236,61,1133,935,88949,-260,5402,126,125,91,19
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  620.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,62,5.12,6.64,0,0,620,20,21,10/26/2015 10:19,,620,,604,35,233,58,794,831,76837,-321,4279,58,82,99,35
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  640.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,64,5.14,6.66,0,0,640,20,21,10/26/2015 10:20,,640,,491,44,146,64,559,1021,58355,-351,5696,105,234,122,20
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  660.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,66,5.16,6.68,0,0,660,20,21,10/26/2015 10:20,,660,,651,65,264,86,548,1051,55087,-78,7082,27,245,153,38
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  680.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,68,5.18,6.7,0,0,680,20,21,10/26/2015 10:21,,680,,597,31,245,64,1366,978,101688,-475,5090,42,27,120,35
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  700.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,70,5.2,6.72,0,0,700,20,21,10/26/2015 10:21,,700,,563,32,201,50,638,945,60367,-79,7033,185,25,139,27
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  720.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,72,5.22,6.74,0,0,720,20,21,10/26/2015 10:22,,720,,503,61,315,118,786,994,70424,125,5988,138,124,115,47
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  740.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,74,5.24,6.76,0,0,740,20,21,10/26/2015 10:22,,740,,532,33,217,48,641,1049,55943,-105,4771,128,247,137,32
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  760.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,76,5.26,6.78,0,0,760,20,20,10/26/2015 10:23,,760,,540,54,193,78,500,954,48804,-294,4680,90,117,117,64
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  780.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,78,5.28,6.8,0,0,780,20,21,10/26/2015 10:23,,780,,646,74,346,76,943,1539,19674,283,9112,366,434,127,37
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  800.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,80,5.3,6.82,0,0,800,20,21,10/26/2015 10:24,,800,,672,97,472,102,1248,2212,14374,496,4378,284,354,116,29
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  820.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,82,5.32,6.84,0,0,820,20,21,10/26/2015 10:24,,820,,660,124,443,61,1341,2118,13583,403,3915,338,392,129,55
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  840.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,84,5.34,6.86,0,0,840,20,21,10/26/2015 10:25,,840,,736,152,440,75,1425,2204,15475,445,4233,632,137,90,45
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  860.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,86,5.36,6.88,0,0,860,20,21,10/26/2015 10:25,,860,,770,160,410,77,1659,2278,12923,246,3712,515,609,168,32
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  880.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,88,5.38,6.9,0,0,880,20,21,10/26/2015 10:26,,880,,757,99,442,68,1772,1872,14563,142,3734,421,545,162,53
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  900.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,90,5.4,6.92,0,0,900,20,21,10/26/2015 10:26,,900,,776,144,407,70,1971,1621,16262,271,3115,338,453,155,51
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  920.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,92,5.42,6.94,0,0,920,20,21,10/26/2015 10:27,,920,,694,158,496,53,1690,1834,15089,476,3456,168,185,176,40
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  940.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,94,5.44,6.96,0,0,940,20,21,10/26/2015 10:27,,940,,692,159,369,68,1757,1978,15553,454,3529,570,338,151,18
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  960.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,96,5.46,6.98,0,0,960,20,21,10/26/2015 10:28,,960,,715,106,486,100,1610,1561,24347,357,3796,203,200,114,30
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1  980.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,98,5.48,7,0,0,980,20,21,10/26/2015 10:28,,980,,566,81,305,73,1214,1426,57877,16,4823,185,84,148,17
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1000.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,100,5.5,7.02,0,0,1000,20,20,10/26/2015 10:29,,1000,,553,40,203,47,535,1367,29920,-15,2879,316,209,137,27
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1020.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,102,5.52,7.04,0,0,1020,20,20,10/26/2015 10:29,,1020,,588,135,260,60,1206,1241,14410,136,3699,307,229,89,40
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1040.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,104,5.54,7.06,0,0,1040,20,21,10/26/2015 10:30,,1040,,651,109,397,72,1671,1865,22393,243,3645,201,365,143,55
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1060.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,106,5.56,7.08,0,0,1060,20,21,10/26/2015 10:30,,1060,,655,58,419,112,1174,1801,35272,138,4284,216,157,88,31
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1080.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,108,5.58,7.1,0,0,1080,20,21,10/26/2015 10:31,,1080,,577,91,347,115,949,1701,29669,443,7149,220,515,173,3
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1100.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,110,5.6,7.12,0,0,1100,20,21,10/26/2015 10:31,,1100,,602,98,425,78,973,2022,24478,306,4650,361,90,113,52
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1120.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,112,5.62,7.14,0,0,1120,20,21,10/26/2015 10:32,,1120,,643,55,440,121,1130,2097,23379,398,4672,258,153,138,9
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1140.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,114,5.64,7.16,0,0,1140,20,21,10/26/2015 10:32,,1140,,728,146,411,69,1369,1993,26581,267,3852,338,243,112,34
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1160.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,116,5.66,7.18,0,0,1160,20,21,10/26/2015 10:33,,1160,,789,148,388,73,1659,2193,30107,172,4123,317,460,100,31
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1180.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,118,5.68,7.2,0,0,1180,20,21,10/26/2015 10:33,,1180,,734,161,468,137,1487,2071,30033,356,4258,189,395,107,61
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1200.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,120,5.7,7.22,0,0,1200,20,21,10/26/2015 10:34,,1200,,850,93,396,93,1581,2055,31778,178,4255,356,454,115,20
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1220.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,122,5.72,7.24,0,0,1220,20,21,10/26/2015 10:34,,1220,,722,88,344,129,1664,1922,32352,223,4012,225,248,130,18
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1240.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,124,5.74,7.26,0,0,1240,20,21,10/26/2015 10:35,,1240,,699,128,527,93,1166,2110,18442,312,4590,301,121,124,51
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1260.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,126,5.76,7.28,0,0,1260,20,21,10/26/2015 10:35,,1260,,685,93,417,73,1462,2132,17528,203,4168,457,226,118,60
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1280.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,128,5.78,7.3,0,0,1280,20,21,10/26/2015 10:36,,1280,,812,139,333,86,1687,1899,29827,339,4173,274,308,148,32
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1300.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,130,5.8,7.32,0,0,1300,20,21,10/26/2015 10:36,,1300,,753,141,477,118,1557,2145,23192,428,4059,197,520,172,33
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1320.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,132,5.82,7.34,0,0,1320,20,21,10/26/2015 10:37,,1320,,799,133,352,97,1516,2022,32248,-67,3731,339,276,119,14
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1340.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,134,5.84,7.36,0,0,1340,20,21,10/26/2015 10:37,,1340,,541,86,336,144,1101,2740,16657,319,4378,146,150,178,38
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1360.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,136,5.86,7.38,0,0,1360,20,21,10/26/2015 10:38,,1360,,611,102,325,124,1373,4186,9396,587,3244,450,398,248,8
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1380.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,138,5.88,7.4,0,0,1380,20,21,10/26/2015 10:38,,1380,,719,113,425,49,1666,1932,15481,222,3507,226,330,174,31
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1400.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,140,5.9,7.42,0,0,1400,20,21,10/26/2015 10:39,,1400,,649,103,370,72,1547,1720,21967,219,3834,140,194,125,56
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1420.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,142,5.92,7.44,0,0,1420,20,21,10/26/2015 10:39,,1420,,640,63,331,68,1511,1665,21544,65,3924,262,322,114,36
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1440.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,144,5.94,7.46,0,0,1440,20,21,10/26/2015 10:40,,1440,,633,106,359,60,1397,1705,26925,-75,3570,299,318,153,29
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1460.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,146,5.96,7.48,0,0,1460,20,20,10/26/2015 10:40,,1460,,436,75,175,37,558,719,21008,-218,1809,76,118,96,37
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-1\Run 2 at  30kV\U1456A-2H-1 1480.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,1,148,5.98,7.5,0,0,1480,20,20,10/26/2015 10:41,,1480,,423,79,158,18,682,930,23727,-104,2442,169,84,84,28
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 2 at  30kV\U1456A-2H-2   40.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,2,4,6.04,7.56,0,0,40,20,20,10/26/2015 11:21,,40,,564,69,245,70,559,1126,26018,-78,4502,32,371,159,30
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 2 at  30kV\U1456A-2H-2   60.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,2,6,6.06,7.58,0,0,60,20,20,10/26/2015 11:21,,60,,546,57,281,47,829,1258,19966,199,5422,307,-52,130,40
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 2 at  30kV\U1456A-2H-2   80.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,2,8,6.08,7.6,0,0,80,20,21,10/26/2015 11:22,,80,,583,120,347,83,1140,1554,30298,161,4615,216,158,103,18
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 2 at  30kV\U1456A-2H-2  100.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,2,10,6.1,7.62,0,0,100,20,21,10/26/2015 11:23,,100,,688,116,356,55,1297,2023,29836,265,4471,296,150,117,21
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-2H-2\Run 2 at  30kV\U1456A-2H-2  120.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,2,H,2,12,6.12,7.64,0,0,120,20,21,10/26/2015 11:23,,120,,740,136,436,72,1319,2006,33772,47,4454,265,416,147,31
